"CView Export Data File: Version 2.0"
"Export From File: c:\users\mikehome\appdata\local\programs\python\python36-32\lipf6-ppc-bare_al_no_clean-galvcyc-5-corr.txt"
  lithium intercalation bare Al without plasma clean AL30

  Open Circuit Potential (V): -1.935
"Time (Sec)"	"E (Volts)"
5263.4	0.91
5264.4	0.91
5265.4	0.91
5266.4	0.91
5267.4	0.91
5268.4	0.91
5269.4	0.91
5270.4	0.91
5271.4	0.91
5272.4	0.91
5273.4	0.91
5274.4	0.91
5275.4	0.91
5276.4	0.91
5277.4	0.91
5278.4	0.91
5279.4	0.91
5280.4	0.91
5281.4	0.91
5282.4	0.91
5283.4	0.91
5284.4	0.91
5285.4	0.91
5286.4	0.91
5287.4	0.91
5288.4	0.91
5289.4	0.91
5290.4	0.91
5291.4	0.91
5292.4	0.91
5293.4	0.91
5294.4	0.91
5295.4	0.91
5296.4	0.91
5297.4	0.91
5298.4	0.91
5299.4	0.915
5300.4	0.91
5301.4	0.91
5302.4	0.91
5303.4	0.91
5304.4	0.91
5305.4	0.91
5306.4	0.91
5307.4	0.91
5308.4	0.91
5309.4	0.91
5310.4	0.91
5311.4	0.91
5312.4	0.91
5313.4	0.91
5314.4	0.91
5315.4	0.91
5316.4	0.91
5317.4	0.91
5318.4	0.915
5319.4	0.915
5320.4	0.915
5321.4	0.915
5322.4	0.915
5323.4	0.915
5324.4	0.915
5325.4	0.915
5326.4	0.915
5327.4	0.915
5328.4	0.915
5329.4	0.915
5330.4	0.915
5331.4	0.915
5332.4	0.915
5333.4	0.915
5334.4	0.915
5335.4	0.915
5336.4	0.915
5337.4	0.915
5338.4	0.915
5339.4	0.915
5340.4	0.915
5341.4	0.915
5342.4	0.915
5343.4	0.915
5344.4	0.915
5345.4	0.915
5346.4	0.915
5347.4	0.915
5348.4	0.915
5349.4	0.915
5350.4	0.915
5351.4	0.915
5352.4	0.915
5353.4	0.915
5354.4	0.915
5355.4	0.915
5356.4	0.915
5357.4	0.915
5358.4	0.915
5359.4	0.915
5360.4	0.915
5361.4	0.915
5362.4	0.915
5363.4	0.915
5364.4	0.915
5365.4	0.915
5366.4	0.915
5367.4	0.915
5368.4	0.915
5369.4	0.915
5370.4	0.915
5371.4	0.915
5372.4	0.915
5373.4	0.915
5374.4	0.915
5375.4	0.915
5376.4	0.915
5377.4	0.915
5378.4	0.915
5379.4	0.915
5380.4	0.92
5381.4	0.92
5382.4	0.915
5383.4	0.915
5384.4	0.915
5385.4	0.915
5386.4	0.915
5387.4	0.915
5388.4	0.92
5389.4	0.915
5390.4	0.92
5391.4	0.92
5392.4	0.92
5393.4	0.92
5394.4	0.92
5395.4	0.92
5396.4	0.92
5397.4	0.92
5398.4	0.92
5399.4	0.92
5400.4	0.92
5401.4	0.92
5402.4	0.92
5403.4	0.92
5404.4	0.92
5405.4	0.92
5406.4	0.92
5407.4	0.92
5408.4	0.92
5409.4	0.92
5410.4	0.92
5411.4	0.92
5412.4	0.92
5413.4	0.92
5414.4	0.92
5415.4	0.92
5416.4	0.92
5417.4	0.92
5418.4	0.92
5419.4	0.92
5420.4	0.92
5421.4	0.92
5422.4	0.92
5423.4	0.92
5424.4	0.92
5425.4	0.92
5426.4	0.92
5427.4	0.92
5428.4	0.92
5429.4	0.92
5430.4	0.92
5431.4	0.92
5432.4	0.92
5433.4	0.92
5434.4	0.92
5435.4	0.92
5436.4	0.92
5437.4	0.92
5438.4	0.92
5439.4	0.92
5440.4	0.92
5441.4	0.92
5442.4	0.92
5443.4	0.92
5444.4	0.92
5445.4	0.92
5446.4	0.92
5447.4	0.92
5448.4	0.92
5449.4	0.92
5450.4	0.92
5451.4	0.92
5452.4	0.92
5453.4	0.92
5454.4	0.92
5455.4	0.92
5456.4	0.92
5457.4	0.92
5458.4	0.92
5459.4	0.92
5460.4	0.92
5461.4	0.92
5462.4	0.92
5463.4	0.92
5464.4	0.92
5465.4	0.92
5466.4	0.925
5467.4	0.925
5468.4	0.925
5469.4	0.925
5470.4	0.925
5471.4	0.925
5472.4	0.925
5473.4	0.925
5474.4	0.925
5475.4	0.925
5476.4	0.925
5477.4	0.925
5478.4	0.925
5479.4	0.925
5480.4	0.925
5481.4	0.925
5482.4	0.925
5483.4	0.925
5484.4	0.925
5485.4	0.925
5486.4	0.925
5487.4	0.925
5488.4	0.925
5489.4	0.925
5490.4	0.925
5491.4	0.925
5492.4	0.925
5493.4	0.925
5494.4	0.925
5495.4	0.925
5496.4	0.925
5497.4	0.925
5498.4	0.925
5499.4	0.925
5500.4	0.925
5501.4	0.925
5502.4	0.925
5503.4	0.925
5504.4	0.925
5505.4	0.925
5506.4	0.925
5507.4	0.925
5508.4	0.93
5509.4	0.925
5510.4	0.925
5511.4	0.93
5512.4	0.93
5513.4	0.93
5514.4	0.93
5515.4	0.93
5516.4	0.93
5517.4	0.925
5518.4	0.93
5519.4	0.93
5520.4	0.93
5521.4	0.93
5522.4	0.93
5523.4	0.93
5524.4	0.93
5525.4	0.93
5526.4	0.93
5527.4	0.93
5528.4	0.93
5529.4	0.93
5530.4	0.93
5531.4	0.93
5532.4	0.93
5533.4	0.93
5534.4	0.93
5535.4	0.93
5536.4	0.93
5537.4	0.93
5538.4	0.93
5539.4	0.93
5540.4	0.93
5541.4	0.93
5542.4	0.93
5543.4	0.93
5544.4	0.93
5545.4	0.93
5546.4	0.93
5547.4	0.93
5548.4	0.93
5549.4	0.93
5550.4	0.93
5551.4	0.93
5552.4	0.93
5553.4	0.93
5554.4	0.93
5555.4	0.935
5556.4	0.935
5557.4	0.935
5558.4	0.935
5559.4	0.93
5560.4	0.935
5561.4	0.935
5562.4	0.935
5563.4	0.935
5564.4	0.935
5565.4	0.935
5566.4	0.935
5567.4	0.935
5568.4	0.935
5569.4	0.935
5570.4	0.935
5571.4	0.935
5572.4	0.935
5573.4	0.935
5574.4	0.935
5575.4	0.935
5576.4	0.935
5577.4	0.935
5578.4	0.935
5579.4	0.935
5580.4	0.935
5581.4	0.935
5582.4	0.935
5583.4	0.935
5584.4	0.94
5585.4	0.94
5586.4	0.94
5587.4	0.94
5588.4	0.94
5589.4	0.94
5590.4	0.94
5591.4	0.94
5592.4	0.94
5593.4	0.94
5594.4	0.94
5595.4	0.94
5596.4	0.94
5597.4	0.94
5598.4	0.94
5599.4	0.94
5600.4	0.94
5601.4	0.94
5602.4	0.94
5603.4	0.94
5604.4	0.94
5605.4	0.94
5606.4	0.94
5607.4	0.94
5608.4	0.94
5609.4	0.94
5610.4	0.94
5611.4	0.94
5612.4	0.94
5613.4	0.94
5614.4	0.94
5615.4	0.94
5616.4	0.94
5617.4	0.945
5618.4	0.945
5619.4	0.945
5620.4	0.945
5621.4	0.945
5622.4	0.945
5623.4	0.945
5624.4	0.945
5625.4	0.945
5626.4	0.945
5627.4	0.945
5628.4	0.945
5629.4	0.945
5630.4	0.945
5631.4	0.945
5632.4	0.945
5633.4	0.945
5634.4	0.95
5635.4	0.945
5636.4	0.95
5637.4	0.95
5638.4	0.95
5639.4	0.95
5640.4	0.95
5641.4	0.95
5642.4	0.95
5643.4	0.95
5644.4	0.95
5645.4	0.95
5646.4	0.95
5647.4	0.95
5648.4	0.95
5649.4	0.95
5650.4	0.95
5651.4	0.95
5652.4	0.95
5653.4	0.95
5654.4	0.95
5655.4	0.95
5656.4	0.95
5657.4	0.955
5658.4	0.955
5659.4	0.955
5660.4	0.955
5661.4	0.955
5662.4	0.955
5663.4	0.955
5664.4	0.955
5665.4	0.955
5666.4	0.955
5667.4	0.955
5668.4	0.96
5669.4	0.96
5670.4	0.96
5671.4	0.96
5672.4	0.96
5673.4	0.96
5674.4	0.96
5675.4	0.96
5676.4	0.96
5677.4	0.96
5678.4	0.96
5679.4	0.96
5680.4	0.96
5681.4	0.96
5682.4	0.96
5683.4	0.965
5684.4	0.96
5685.4	0.96
5686.4	0.96
5687.4	0.965
5688.4	0.965
5689.4	0.965
5690.4	0.965
5691.4	0.965
5692.4	0.965
5693.4	0.97
5694.4	0.97
5695.4	0.97
5696.4	0.97
5697.4	0.97
5698.4	0.97
5699.4	0.97
5700.4	0.97
5701.4	0.97
5702.4	0.97
5703.4	0.97
5704.4	0.97
5705.4	0.97
5706.4	0.97
5707.4	0.975
5708.4	0.975
5709.4	0.975
5710.4	0.975
5711.4	0.975
5712.4	0.975
5713.4	0.975
5714.4	0.98
5715.4	0.98
5716.4	0.98
5717.4	0.98
5718.4	0.98
5719.4	0.98
5720.4	0.98
5721.4	0.98
5722.4	0.98
5723.4	0.98
5724.4	0.98
5725.4	0.98
5726.4	0.985
5727.4	0.985
5728.4	0.985
5729.4	0.985
5730.4	0.985
5731.4	0.985
5732.4	0.985
5733.4	0.99
5734.4	0.99
5735.4	0.99
5736.4	0.99
5737.4	0.99
5738.4	0.99
5739.4	0.99
5740.4	0.995
5741.4	0.995
5742.4	0.995
5743.4	0.995
5744.4	1
5745.4	0.995
5746.4	0.995
5747.4	1
5748.4	1
5749.4	1
5750.4	1
5751.4	1
5752.4	1
5753.4	1
5754.4	1.005
5755.4	1.005
5756.4	1.005
5757.4	1.01
5758.4	1.01
5759.4	1.01
5760.4	1.01
5761.4	1.01
5762.4	1.01
5763.4	1.015
5764.4	1.015
5765.4	1.015
5766.4	1.015
5767.4	1.02
5768.4	1.02
5769.4	1.02
5770.4	1.02
5771.4	1.02
5772.4	1.02
5773.4	1.025
5774.4	1.025
5775.4	1.025
5776.4	1.025
5777.4	1.03
5778.4	1.03
5779.4	1.03
5780.4	1.03
5781.4	1.035
5782.4	1.035
5783.4	1.035
5784.4	1.04
5785.4	1.04
5786.4	1.04
5787.4	1.04
5788.4	1.045
5789.4	1.045
5790.4	1.05
5791.4	1.05
5792.4	1.05
5793.4	1.055
5794.4	1.055
5795.4	1.06
5796.4	1.06
5797.4	1.06
5798.4	1.06
5799.4	1.065
5800.4	1.065
5801.4	1.07
5802.4	1.07
5803.4	1.07
5804.4	1.075
5805.4	1.075
5806.4	1.08
5807.4	1.08
5808.4	1.085
5809.4	1.085
5810.4	1.09
5811.4	1.09
5812.4	1.095
5813.4	1.1
5814.4	1.1
5815.4	1.105
5816.4	1.105
5817.4	1.11
5818.4	1.115
5819.4	1.115
5820.4	1.12
5821.4	1.125
5822.4	1.13
5823.4	1.13
5824.4	1.135
5825.4	1.14
5826.4	1.145
5827.4	1.15
5828.4	1.15
5829.2	1.16
5830.2	1.16
5831.2	1.165
5832.2	1.17
5833.2	1.18
5834.2	1.185
5835.2	1.19
5836.2	1.195
5837.2	1.2
5838	1.21
5839	1.215
5840	1.225
5841	1.23
5841.6	1.24
5842.6	1.245
5843.6	1.255
5844.6	1.265
5845.6	1.275
5846.6	1.285
5847.4	1.295
5848.4	1.305
5849.2	1.315
5850	1.325
5850.8	1.335
5851.6	1.345
5852.2	1.355
5853	1.365
5853.6	1.375
5854.2	1.385
5855	1.395
5855.4	1.405
5856	1.415
5856.4	1.425
5856.8	1.435
5857.2	1.445
5857.6	1.455
5858	1.465
5858.4	1.475
5858.8	1.485
5859	1.495
5859.4	1.505
5859.8	1.515
5860	1.52
5860.2	1.53
5860.6	1.54
5860.8	1.55
5861.2	1.56
5861.4	1.57
5861.8	1.58
5862	1.59
5862.2	1.595
5862.4	1.605
5862.6	1.61
5862.8	1.62
5863	1.63
5863.2	1.64
5863.4	1.645
5863.6	1.655
5863.8	1.66
5864	1.67
5864.2	1.68
5864.4	1.69
5864.6	1.7
5864.8	1.71
5865	1.72
5865.2	1.725
5865.4	1.74
5865.6	1.745
5865.8	1.755
5866	1.765
5866.2	1.775
5866.4	1.785
5866.6	1.795
5866.8	1.805
5867	1.81
5867.2	1.82
5867.4	1.83
5867.6	1.84
5867.8	1.85
5868	1.86
5868.2	1.87
5868.4	1.879
5868.6	1.888
5868.8	1.896
5869	1.905
5869.2	1.914
5869.4	1.923
5869.6	1.932
5869.8	1.94
5870	1.949
5870.2	1.958
5870.4	1.967
5870.6	1.976
5870.8	1.985
5871	1.993
5871.2	2.002
5871.4	2.011
5871.6	2.02
5871.8	2.028
5872	2.037
5872.2	2.046
5872.4	2.055
5872.6	2.064
5872.8	2.073
5873	2.082
5873.2	2.09
5873.4	2.1
5873.6	2.109
5873.8	2.118
5874	2.127
5874.2	2.136
5874.4	2.145
5874.6	2.154
5874.8	2.163
5875	2.172
5875.2	2.18
5875.4	2.189
5875.6	2.198
5875.8	2.206
5876	2.214
5876.2	2.223
5876.4	2.231
5876.6	2.24
5876.8	2.248
5877	2.257
5877.2	2.265
5877.4	2.274
5877.6	2.283
5877.8	2.292
5878	2.3
5878.2	2.31
5878.4	2.319
5878.6	2.328
5878.8	2.338
5879	2.348
5879.2	2.357
5879.4	2.367
5879.6	2.377
5879.8	2.387
5880	2.397
5880.2	2.408
5880.4	2.418
5880.6	2.428
5880.8	2.439
5881	2.45
5881.2	2.461
5881.4	2.472
5881.6	2.483
5881.8	2.494
5882	2.506
5882.2	2.517
5882.4	2.528
5882.6	2.54
5882.8	2.551
5883	2.563
5883.2	2.574
5883.4	2.587
5883.6	2.598
5883.8	2.61
5884	2.623
5884.2	2.636
5884.4	2.648
5884.6	2.662
5884.8	2.675
5885	2.688
5885.2	2.702
5885.4	2.716
5885.6	2.729
5885.8	2.744
5886	2.758
5886.2	2.772
5886.2	0.415
5886.4	0.4
5886.6	0.385
5886.8	0.37
5887	0.36
5887.2	0.35
5887.4	0.34
5887.6	0.33
5887.8	0.32
5888	0.31
5888.2	0.305
5888.4	0.295
5888.6	0.29
5888.8	0.28
5889.2	0.27
5889.4	0.26
5889.8	0.25
5890.2	0.24
5890.4	0.23
5891	0.22
5891.4	0.21
5892.2	0.2
5893.2	0.2
5894	0.21
5894.6	0.22
5895.2	0.23
5895.6	0.24
5896.2	0.25
5896.6	0.26
5897.2	0.27
5897.6	0.28
5898.4	0.29
5899	0.3
5900	0.305
5900.6	0.315
5901.6	0.32
5902.4	0.33
5903.4	0.33
5904.2	0.34
5905.2	0.34
5906.2	0.345
5907.2	0.35
5908.2	0.35
5909.2	0.355
5910.2	0.36
5911.2	0.36
5912.2	0.365
5913.2	0.365
5914.2	0.37
5915.2	0.37
5916.2	0.37
5917.2	0.375
5918.2	0.375
5919.2	0.38
5920.2	0.38
5921.2	0.38
5922.2	0.38
5923.2	0.38
5924.2	0.38
5925.2	0.385
5926.2	0.385
5927.2	0.385
5928.2	0.385
5929.2	0.39
5930.2	0.39
5931.2	0.39
5932.2	0.39
5933.2	0.39
5934.2	0.395
5935.2	0.395
5936.2	0.395
5937.2	0.395
5938.2	0.395
5939.2	0.395
5940.2	0.395
5941.2	0.395
5942.2	0.4
5943.2	0.4
5944.2	0.4
5945.2	0.4
5946.2	0.4
5947.2	0.4
5948.2	0.4
5949.2	0.4
5950.2	0.4
5951.2	0.4
5952.2	0.4
5953.2	0.4
5954.2	0.4
5955.2	0.405
5956.2	0.405
5957.2	0.405
5958.2	0.405
5959.2	0.405
5960.2	0.405
5961.2	0.405
5962.2	0.41
5963.2	0.41
5964.2	0.41
5965.2	0.41
5966.2	0.41
5967.2	0.41
5968.2	0.41
5969.2	0.41
5970.2	0.41
5971.2	0.41
5972.2	0.41
5973.2	0.41
5974.2	0.41
5975.2	0.41
5976.2	0.41
5977.2	0.41
5978.2	0.41
5979.2	0.41
5980.2	0.41
5981.2	0.41
5982.2	0.41
5983.2	0.41
5984.2	0.415
5985.2	0.415
5986.2	0.415
5987.2	0.415
5988.2	0.415
5989.2	0.415
5990.2	0.415
5991.2	0.415
5992.2	0.415
5993.2	0.415
5994.2	0.415
5995.2	0.415
5996.2	0.415
5997.2	0.415
5998.2	0.42
5999.2	0.42
6000.2	0.415
6001.2	0.415
6002.2	0.42
6003.2	0.42
6004.2	0.42
6005.2	0.42
6006.2	0.42
6007.2	0.42
6008.2	0.42
6009.2	0.42
6010.2	0.42
6011.2	0.42
6012.2	0.42
6013.2	0.42
6014.2	0.42
6015.2	0.42
6016.2	0.42
6017.2	0.42
6018.2	0.42
6019.2	0.42
6020.2	0.42
6021.2	0.42
6022.2	0.42
6023.2	0.42
6024.2	0.42
6025.2	0.42
6026.2	0.42
6027.2	0.42
6028.2	0.42
6029.2	0.42
6030.2	0.42
6031.2	0.42
6032.2	0.42
6033.2	0.42
6034.2	0.42
6035.2	0.42
6036.2	0.42
6037.2	0.42
6038.2	0.42
6039.2	0.42
6040.2	0.42
6041.2	0.42
6042.2	0.42
6043.2	0.42
6044.2	0.42
6045.2	0.425
6046.2	0.42
6047.2	0.425
6048.2	0.425
6049.2	0.425
6050.2	0.425
6051.2	0.425
6052.2	0.425
6053.2	0.425
6054.2	0.425
6055.2	0.425
6056.2	0.425
6057.2	0.425
6058.2	0.425
6059.2	0.425
6060.2	0.425
6061.2	0.425
6062.2	0.425
6063.2	0.425
6064.2	0.425
6065.2	0.425
6066.2	0.425
6067.2	0.425
6068.2	0.425
6069.2	0.425
6070.2	0.425
6071.2	0.425
6072.2	0.425
6073.2	0.425
6074.2	0.425
6075.2	0.425
6076.2	0.425
6077.2	0.425
6078.2	0.43
6079.2	0.43
6080.2	0.425
6081.2	0.425
6082.2	0.425
6083.2	0.425
6084.2	0.425
6085.2	0.43
6086.2	0.425
6087.2	0.425
6088.2	0.425
6089.2	0.43
6090.2	0.43
6091.2	0.43
6092.2	0.43
6093.2	0.43
6094.2	0.43
6095.2	0.43
6096.2	0.43
6097.2	0.43
6098.2	0.43
6099.2	0.43
6100.2	0.43
6101.2	0.43
6102.2	0.43
6103.2	0.43
6104.2	0.43
6105.2	0.43
6106.2	0.43
6107.2	0.43
6108.2	0.43
6109.2	0.43
6110.2	0.43
6111.2	0.43
6112.2	0.43
6113.2	0.43
6114.2	0.43
6115.2	0.43
6116.2	0.43
6117.2	0.43
6118.2	0.43
6119.2	0.43
6120.2	0.43
6121.2	0.43
6122.2	0.43
6123.2	0.43
6124.2	0.43
6125.2	0.43
6126.2	0.43
6127.2	0.43
6128.2	0.43
6129.2	0.43
6130.2	0.43
6131.2	0.43
6132.2	0.43
6133.2	0.43
6134.2	0.43
6135.2	0.43
6136.2	0.43
6137.2	0.43
6138.2	0.43
6139.2	0.43
6140.2	0.43
6141.2	0.43
6142.2	0.43
6143.2	0.43
6144.2	0.43
6145.2	0.43
6146.2	0.43
6147.2	0.43
6148.2	0.43
6149.2	0.43
6150.2	0.43
6151.2	0.43
6152.2	0.43
6153.2	0.43
6154.2	0.43
6155.2	0.43
6156.2	0.43
6157.2	0.43
6158.2	0.43
6159.2	0.43
6160.2	0.43
6161.2	0.43
6162.2	0.43
6163.2	0.43
6164.2	0.43
6165.2	0.43
6166.2	0.43
6167.2	0.43
6168.2	0.43
6169.2	0.43
6170.2	0.43
6171.2	0.43
6172.2	0.43
6173.2	0.43
6174.2	0.435
6175.2	0.43
6176.2	0.43
6177.2	0.43
6178.2	0.43
6179.2	0.43
6180.2	0.43
6181.2	0.43
6182.2	0.43
6183.2	0.43
6184.2	0.435
6185.2	0.435
6186.2	0.435
6187.2	0.435
6188.2	0.435
6189.2	0.43
6190.2	0.43
6191.2	0.43
6192.2	0.43
6193.2	0.43
6194.2	0.43
6195.2	0.43
6196.2	0.43
6197.2	0.435
6198.2	0.43
6199.2	0.43
6200.2	0.43
6201.2	0.435
6202.2	0.43
6203.2	0.43
6204.2	0.435
6205.2	0.43
6206.2	0.435
6207.2	0.43
6208.2	0.435
6209.2	0.435
6210.2	0.435
6211.2	0.435
6212.2	0.435
6213.2	0.43
6214.2	0.435
6215.2	0.43
6216.2	0.435
6217.2	0.435
6218.2	0.435
6219.2	0.435
6220.2	0.435
6221.2	0.435
6222.2	0.435
6223.2	0.435
6224.2	0.435
6225.2	0.435
6226.2	0.435
6227.2	0.435
6228.2	0.435
6229.2	0.435
6230.2	0.435
6231.2	0.435
6232.2	0.435
6233.2	0.435
6234.2	0.435
6235.2	0.435
6236.2	0.435
6237.2	0.435
6238.2	0.435
6239.2	0.435
6240.2	0.435
6241.2	0.435
6242.2	0.435
6243.2	0.435
6244.2	0.435
6245.2	0.435
6246.2	0.435
6247.2	0.435
6248.2	0.435
6249.2	0.435
6250.2	0.435
6251.2	0.435
6252.2	0.435
6253.2	0.435
6254.2	0.435
6255.2	0.435
6256.2	0.435
6257.2	0.435
6258.2	0.435
6259.2	0.435
6260.2	0.435
6261.2	0.435
6262.2	0.435
6263.2	0.435
6264.2	0.435
6265.2	0.435
6266.2	0.435
6267.2	0.435
6268.2	0.435
6269.2	0.435
6270.2	0.435
6271.2	0.435
6272.2	0.435
6273.2	0.435
6274.2	0.435
6275.2	0.435
6276.2	0.435
6277.2	0.435
6278.2	0.435
6279.2	0.435
6280.2	0.435
6281.2	0.435
6282.2	0.435
6283.2	0.435
6284.2	0.435
6285.2	0.435
6286.2	0.435
6287.2	0.435
6288.2	0.435
6289.2	0.435
6290.2	0.435
6291.2	0.435
6292.2	0.435
6293.2	0.435
6294.2	0.435
6295.2	0.435
6296.2	0.435
6297.2	0.435
6298.2	0.435
6299.2	0.435
6300.2	0.435
6301.2	0.435
6302.2	0.435
6303.2	0.435
6304.2	0.435
6305.2	0.435
6306.2	0.435
6307.2	0.435
6308.2	0.435
6309.2	0.435
6310.2	0.435
6311.2	0.435
6312.2	0.435
6313.2	0.435
6314.2	0.435
6315.2	0.435
6316.2	0.435
6317.2	0.435
6318.2	0.435
6319.2	0.435
6320.2	0.435
6321.2	0.435
6322.2	0.435
6323.2	0.435
6324.2	0.435
6325.2	0.435
6326.2	0.435
6327.2	0.435
6328.2	0.435
6329.2	0.435
6330.2	0.435
6331.2	0.435
6332.2	0.435
6333.2	0.435
6334.2	0.435
6335.2	0.435
6336.2	0.435
6337.2	0.435
6338.2	0.435
6339.2	0.435
6340.2	0.435
6341.2	0.435
6342.2	0.435
6343.2	0.435
6344.2	0.435
6345.2	0.435
6346.2	0.435
6347.2	0.435
6348.2	0.435
6349.2	0.435
6350.2	0.435
6351.2	0.435
6352.2	0.435
6353.2	0.435
6354.2	0.435
6355.2	0.435
6356.2	0.435
6357.2	0.435
6358.2	0.435
6359.2	0.435
6360.2	0.435
6361.2	0.435
6362.2	0.435
6363.2	0.435
6364.2	0.435
6365.2	0.435
6366.2	0.435
6367.2	0.435
6368.2	0.435
6369.2	0.435
6370.2	0.435
6371.2	0.435
6372.2	0.435
6373.2	0.435
6374.2	0.435
6375.2	0.435
6376.2	0.435
6377.2	0.435
6378.2	0.435
6379.2	0.435
6380.2	0.435
6381.2	0.435
6382.2	0.435
6383.2	0.435
6384.2	0.435
6385.2	0.435
6386.2	0.435
6387.2	0.435
6388.2	0.435
6389.2	0.435
6390.2	0.435
6391.2	0.435
6392.2	0.435
6393.2	0.435
6394.2	0.435
6395.2	0.435
6396.2	0.435
6397.2	0.435
6398.2	0.435
6399.2	0.435
6400.2	0.435
6401.2	0.435
6402.2	0.435
6403.2	0.435
6404.2	0.435
6405.2	0.435
6406.2	0.435
6407.2	0.435
6408.2	0.435
6409.2	0.435
6410.2	0.435
6411.2	0.435
6412.2	0.435
6413.2	0.435
6414.2	0.435
6415.2	0.435
6416.2	0.435
6417.2	0.435
6418.2	0.435
6419.2	0.435
6420.2	0.435
6421.2	0.435
6422.2	0.435
6423.2	0.435
6424.2	0.435
6425.2	0.435
6426.2	0.435
6427.2	0.435
6428.2	0.435
6429.2	0.435
6430.2	0.435
6431.2	0.435
6432.2	0.435
6433.2	0.435
6434.2	0.435
6435.2	0.435
6436.2	0.435
6437.2	0.435
6438.2	0.435
6439.2	0.435
6440.2	0.435
6441.2	0.435
6442.2	0.435
6443.2	0.435
6444.2	0.435
6445.2	0.435
6446.2	0.435
6447.2	0.435
6448.2	0.435
6449.2	0.435
6450.2	0.435
6451.2	0.435
6452.2	0.435
6453.2	0.435
6454.2	0.435
6455.2	0.435
6456.2	0.435
6457.2	0.435
6458.2	0.435
6459.2	0.435
6460.2	0.435
6461.2	0.435
6462.2	0.435
6463.2	0.435
6464.2	0.435
6465.2	0.435
6466.2	0.435
6467.2	0.435
6468.2	0.435
6469.2	0.435
6470.2	0.435
6471.2	0.435
6472.2	0.435
6473.2	0.435
6474.2	0.435
6475.2	0.435
6476.2	0.435
6477.2	0.43
6478.2	0.43
6479.2	0.435
6480.2	0.435
6481.2	0.435
6482.2	0.435
6483.2	0.435
6484.2	0.435
6485.2	0.435
6486.2	0.435
6487.2	0.435
6488.2	0.435
6489.2	0.435
6490.2	0.435
6491.2	0.435
6492.2	0.435
6493.2	0.43
6494.2	0.435
6495.2	0.435
6496.2	0.43
6497.2	0.435
6498.2	0.435
6499.2	0.435
6500.2	0.435
6501.2	0.435
6502.2	0.435
6503.2	0.435
6504.2	0.435
6505.2	0.435
6506.2	0.435
6507.2	0.435
6508.2	0.435
6509.2	0.435
6510.2	0.435
6511.2	0.435
6512.2	0.435
6513.2	0.435
6514.2	0.43
6515.2	0.435
6516.2	0.435
6517.2	0.435
6518.2	0.435
6519.2	0.435
6520.2	0.43
6521.2	0.435
6522.2	0.43
6523.2	0.435
6524.2	0.43
6525.2	0.435
6526.2	0.43
6527.2	0.435
6528.2	0.43
6529.2	0.435
6530.2	0.435
6531.2	0.435
6532.2	0.435
6533.2	0.43
6534.2	0.435
6535.2	0.435
6536.2	0.43
6537.2	0.43
6538.2	0.43
6539.2	0.43
6540.2	0.43
6541.2	0.435
6542.2	0.43
6543.2	0.43
6544.2	0.43
6545.2	0.43
6546.2	0.435
6547.2	0.435
6548.2	0.435
6549.2	0.43
6550.2	0.43
6551.2	0.43
6552.2	0.43
6553.2	0.43
6554.2	0.435
6555.2	0.435
6556.2	0.43
6557.2	0.43
6558.2	0.43
6559.2	0.43
6560.2	0.43
6561.2	0.43
6562.2	0.435
6563.2	0.435
6564.2	0.435
6565.2	0.435
6566.2	0.43
6567.2	0.43
6568.2	0.43
6569.2	0.43
6570.2	0.43
6571.2	0.43
6572.2	0.43
6573.2	0.43
6574.2	0.43
6575.2	0.43
6576.2	0.43
6577.2	0.435
6578.2	0.435
6579.2	0.43
6580.2	0.43
6581.2	0.435
6582.2	0.43
6583.2	0.43
6584.2	0.43
6585.2	0.43
6586.2	0.43
6587.2	0.43
6588.2	0.43
6589.2	0.43
6590.2	0.435
6591.2	0.435
6592.2	0.43
6593.2	0.43
6594.2	0.43
6595.2	0.43
6596.2	0.43
6597.2	0.43
6598.2	0.43
6599.2	0.43
6600.2	0.43
6601.2	0.43
6602.2	0.43
6603.2	0.43
6604.2	0.435
6605.2	0.43
6606.2	0.43
6607.2	0.43
6608.2	0.43
6609.2	0.43
6610.2	0.43
6611.2	0.43
6612.2	0.43
6613.2	0.43
6614.2	0.43
6615.2	0.43
6616.2	0.43
6617.2	0.43
6618.2	0.435
6619.2	0.43
6620.2	0.43
6621.2	0.43
6622.2	0.43
6623.2	0.43
6624.2	0.43
6625.2	0.43
6626.2	0.43
6627.2	0.43
6628.2	0.43
6629.2	0.43
6630.2	0.43
6631.2	0.43
6632.2	0.43
6633.2	0.43
6634.2	0.43
6635.2	0.43
6636.2	0.43
6637.2	0.43
6638.2	0.43
6639.2	0.43
6640.2	0.43
6641.2	0.43
6642.2	0.43
6643.2	0.43
6644.2	0.43
6645.2	0.43
6646.2	0.43
6647.2	0.43
6648.2	0.43
6649.2	0.435
6650.2	0.43
6651.2	0.435
6652.2	0.43
6653.2	0.43
6654.2	0.43
6655.2	0.43
6656.2	0.43
6657.2	0.43
6658.2	0.43
6659.2	0.43
6660.2	0.43
6661.2	0.43
6662.2	0.43
6663.2	0.43
6664.2	0.43
6665.2	0.43
6666.2	0.43
6667.2	0.43
6668.2	0.43
6669.2	0.43
6670.2	0.43
6671.2	0.43
6672.2	0.43
6673.2	0.43
6674.2	0.43
6675.2	0.43
6676.2	0.43
6677.2	0.43
6678.2	0.43
